CHROM BIN_START BIN_END WEIGHTED_FST
chr3B 719500001 721500000 0.126541
chr3B 720000001 722000000 0.11303
chr3B 720500001 722500000 0.0995579
chr3B 721000001 723000000 0.0863992
chr3B 721500001 723500000 0.0767804
chr3B 722000001 724000000 0.0791946
chr3B 722500001 724500000 0.0697133
chr3B 723000001 725000000 0.0762714
chr3B 723500001 725500000 0.0875111
chr3B 724000001 726000000 0.0810825
chr3B 724500001 726500000 0.10727
chr3B 725000001 727000000 0.154204
chr3B 725500001 727500000 0.158284
chr3B 726000001 728000000 0.18331
chr3B 726500001 728500000 0.198184
chr3B 727000001 729000000 0.187091
chr3B 727500001 729500000 0.213686
chr3B 728000001 730000000 0.187968
chr3B 728500001 730500000 0.177355
chr3B 729000001 731000000 0.180484
chr3B 729500001 731500000 0.177997
chr3B 730000001 732000000 0.201754
chr3B 730500001 732500000 0.16797
chr3B 731000001 733000000 0.148496
chr3B 731500001 733500000 0.129332
chr3B 732000001 734000000 0.124648
chr3B 732500001 734500000 0.152357
chr3B 733000001 735000000 0.124138
chr3B 733500001 735500000 0.108557
chr3B 734000001 736000000 0.0894484
chr3B 734500001 736500000 0.0955158
chr3B 735000001 737000000 0.114986
chr3B 735500001 737500000 0.116581
chr3B 736000001 738000000 0.136081
chr3B 736500001 738500000 0.131706
chr3B 737000001 739000000 0.144922
chr3B 737500001 739500000 0.187235
chr3B 738000001 740000000 0.215757
chr3B 738500001 740500000 0.186106
chr3B 739000001 741000000 0.197404
chr3B 739500001 741500000 0.164358
chr3B 740000001 742000000 0.125281
chr3B 740500001 742500000 0.14998
chr3B 741000001 743000000 0.133208
chr3B 741500001 743500000 0.159112
chr3B 742000001 744000000 0.152017
chr3B 742500001 744500000 0.137364
chr3B 743000001 745000000 0.115298
chr3B 743500001 745500000 0.0899552
chr3B 744000001 746000000 0.101075
chr3B 744500001 746500000 0.102251
chr3B 745000001 747000000 0.0915546
chr3B 745500001 747500000 0.086737
chr3B 746000001 748000000 0.0608638
chr3B 746500001 748500000 0.0451819
chr3B 747000001 749000000 0.055155
chr3B 747500001 749500000 0.0533809
chr3B 748000001 750000000 0.0578385
chr3B 748500001 750500000 0.0562943
chr3B 749000001 751000000 0.0535874
chr3B 749500001 751500000 0.045024
chr3B 750000001 752000000 0.0397928
chr3B 750500001 752500000 0.0368981
chr3B 751000001 753000000 0.0347635
chr3B 751500001 753500000 0.0471863
chr3B 752000001 754000000 0.0497598
chr3B 752500001 754500000 0.0611346
chr3B 753000001 755000000 0.0865359
chr3B 753500001 755500000 0.101066
chr3B 754000001 756000000 0.113773
chr3B 754500001 756500000 0.124033
chr3B 755000001 757000000 0.100263
chr3B 755500001 757500000 0.0972808
chr3B 756000001 758000000 0.113929
chr3B 756500001 758500000 0.0882432
chr3B 757000001 759000000 0.091955
chr3B 757500001 759500000 0.081602
chr3B 758000001 760000000 0.0861721
chr3B 758500001 760500000 0.0790271
chr3B 759000001 761000000 0.0819168
chr3B 759500001 761500000 0.100158
chr3B 760000001 762000000 0.104485
chr3B 760500001 762500000 0.129177
chr3B 761000001 763000000 0.122841
chr3B 761500001 763500000 0.112282
chr3B 762000001 764000000 0.103523
chr3B 762500001 764500000 0.0938277
chr3B 763000001 765000000 0.1111
chr3B 763500001 765500000 0.104846
chr3B 764000001 766000000 0.103938
chr3B 764500001 766500000 0.113567
chr3B 765000001 767000000 0.101261
chr3B 765500001 767500000 0.0904386
chr3B 766000001 768000000 0.0763308
chr3B 766500001 768500000 0.0145022
chr3B 767000001 769000000 0.0163126
chr3B 767500001 769500000 0.0154865
chr3B 768000001 770000000 0.0154991
chr3B 768500001 770500000 0.01878
chr3B 769000001 771000000 0.0174608
chr3B 769500001 771500000 0.017726
chr3B 770000001 772000000 0.0256228
chr3B 770500001 772500000 0.0373151
chr3B 771000001 773000000 0.0548258
chr3B 771500001 773500000 0.0775234
chr3B 772000001 774000000 0.104274
chr3B 772500001 774500000 0.118241
chr3B 773000001 775000000 0.0829537
chr3B 773500001 775500000 0.066475
chr3B 774000001 776000000 0.0622759
chr3B 774500001 776500000 0.0613283
chr3B 775000001 777000000 0.0648617
chr3B 775500001 777500000 0.077791
chr3B 776000001 778000000 0.0950804
chr3B 776500001 778500000 0.0927365
chr3B 777000001 779000000 0.118053
chr3B 777500001 779500000 0.126762
chr3B 778000001 780000000 0.112382
chr3B 778500001 780500000 0.121086
chr3B 779000001 781000000 0.122928
chr3B 779500001 781500000 0.122502
chr3B 780000001 782000000 0.139138
chr3B 780500001 782500000 0.158715
chr3B 781000001 783000000 0.188816
chr3B 781500001 783500000 0.186135
chr3B 782000001 784000000 0.153982
chr3B 782500001 784500000 0.139794
chr3B 783000001 785000000 0.123302
chr3B 783500001 785500000 0.109639
chr3B 784000001 786000000 0.102487
chr3B 784500001 786500000 0.0972157
chr3B 785000001 787000000 0.0930869
chr3B 785500001 787500000 0.103421
chr3B 786000001 788000000 0.0995211
chr3B 786500001 788500000 0.131198
chr3B 787000001 789000000 0.145749
chr3B 787500001 789500000 0.169955
chr3B 788000001 790000000 0.214109
chr3B 788500001 790500000 0.1919
chr3B 789000001 791000000 0.198343
chr3B 789500001 791500000 0.189083
chr3B 790000001 792000000 0.167469
chr3B 790500001 792500000 0.21172
chr3B 791000001 793000000 0.200379
chr3B 791500001 793500000 0.191746
chr3B 792000001 794000000 0.212167
chr3B 792500001 794500000 0.194109
chr3B 793000001 795000000 0.204321
chr3B 793500001 795500000 0.213748
chr3B 794000001 796000000 0.187711
chr3B 794500001 796500000 0.203842
chr3B 795000001 797000000 0.166989
chr3B 795500001 797500000 0.13159
chr3B 796000001 798000000 0.114153
chr3B 796500001 798500000 0.0963554
chr3B 797000001 799000000 0.104398
chr3B 797500001 799500000 0.129604
chr3B 798000001 800000000 0.176256
chr3B 798500001 800500000 0.173532
chr3B 799000001 801000000 0.131858
chr3B 799500001 801500000 0.121977
chr3B 800000001 802000000 0.0813629
chr3B 800500001 802500000 0.0706175
chr3B 801000001 803000000 0.0993885
chr3B 801500001 803500000 0.100467
chr3B 802000001 804000000 0.110642
chr3B 802500001 804500000 0.125162
chr3B 803000001 805000000 0.102704
chr3B 803500001 805500000 0.142709
chr3B 804000001 806000000 0.173318
chr3B 804500001 806500000 0.178849
chr3B 805000001 807000000 0.196508
chr3B 805500001 807500000 0.165697
chr3B 806000001 808000000 0.125748
chr3B 806500001 808500000 0.0996115
chr3B 807000001 809000000 0.0854315
chr3B 807500001 809500000 0.0684325
chr3B 808000001 810000000 0.0454929
chr3B 808500001 810500000 0.0361381
chr3B 809000001 811000000 0.0520469
chr3B 809500001 811500000 0.063383
chr3B 810000001 812000000 0.0617506
chr3B 810500001 812500000 0.0671838
chr3B 811000001 813000000 0.0778098
chr3B 811500001 813500000 0.0856074
chr3B 812000001 814000000 0.104771
chr3B 812500001 814500000 0.118472
chr3B 813000001 815000000 0.119568
chr3B 813500001 815500000 0.111836
chr3B 814000001 816000000 0.106331
chr3B 814500001 816500000 0.0747582
chr3B 815000001 817000000 0.069936
chr3B 815500001 817500000 0.0580117
chr3B 816000001 818000000 0.055725
chr3B 816500001 818500000 0.0613723
chr3B 817000001 819000000 0.0656574
chr3B 817500001 819500000 0.0781667
chr3B 818000001 820000000 0.0816111
chr3B 818500001 820500000 0.0597784
chr3B 819000001 821000000 0.0432693
chr3B 819500001 821500000 0.0307866
chr3B 820000001 822000000 0.0275435
chr3B 820500001 822500000 0.0407986
chr3B 821000001 823000000 0.0470405
chr3B 821500001 823500000 0.0646063
chr3B 822000001 824000000 0.0461642
chr3B 822500001 824500000 0.0179439
chr3B 823000001 825000000 0.0126626
chr3B 823500001 825500000 0.0240122
chr3B 824000001 826000000 0.0471916
chr3B 824500001 826500000 0.101295
chr3B 825000001 827000000 0.139805
chr3B 825500001 827500000 0.19453
chr3B 826000001 828000000 0.135038
chr3B 826500001 828500000 0.127457
chr3B 827000001 829000000 0.102522
chr3B 827500001 829500000 0.0892363
chr3B 828000001 830000000 0.113918
chr3B 828500001 830500000 0.113399
chr3B 829000001 831000000 0.104381
chr3B 829500001 831500000 0.105565
chr3B 830000001 832000000 0.116024
chr3B 830500001 832500000 0.131727
chr3B 831000001 833000000 0.164214
chr3B 831500001 833500000 0.17104
chr3B 832000001 834000000 0.161238
chr3B 832500001 834500000 0.124776
chr3B 833000001 835000000 0.141883
chr3B 833500001 835500000 0.143163
chr3B 834000001 836000000 0.15199
chr3B 834500001 836500000 0.188078
chr3B 835000001 837000000 0.163938
chr3B 835500001 837500000 0.183912
chr3B 836000001 838000000 0.177151
chr3B 836500001 838500000 0.179197
chr3B 837000001 839000000 0.172778
chr3B 837500001 839500000 0.11949
chr3B 838000001 840000000 0.0921076
chr3B 838500001 840500000 0.0934063
chr3B 839000001 841000000 0.104343
chr3B 839500001 841500000 0.108276
chr3B 840000001 842000000 0.120608
chr3B 840500001 842500000 0.139041
chr3B 841000001 843000000 0.136579
chr4A 1 2000000 0.0606496
chr4A 500001 2500000 0.062583
chr4A 1000001 3000000 0.0629182
chr4A 1500001 3500000 0.0938985
chr4A 2000001 4000000 0.0925114
chr4A 2500001 4500000 0.109434
chr4A 3000001 5000000 0.11272
chr4A 3500001 5500000 0.0725704
chr4A 4000001 6000000 0.0730259
chr4A 4500001 6500000 0.0653194
chr4A 5000001 7000000 0.0622489
chr4A 5500001 7500000 0.0682861
chr4A 6000001 8000000 0.0845616
chr4A 6500001 8500000 0.0943405
chr4A 7000001 9000000 0.1211
chr4A 7500001 9500000 0.13451
chr4A 8000001 10000000 0.109474
chr4A 8500001 10500000 0.103713
chr4A 9000001 11000000 0.085489
chr4A 9500001 11500000 0.0805708
chr4A 10000001 12000000 0.0706115
chr4A 10500001 12500000 0.0691038
chr4A 11000001 13000000 0.0824549
chr4A 11500001 13500000 0.0725721
chr4A 12000001 14000000 0.08566
chr4A 12500001 14500000 0.111103
chr4A 13000001 15000000 0.0984216
chr4A 13500001 15500000 0.0913868
chr4A 14000001 16000000 0.0847331
chr4A 14500001 16500000 0.0658798
chr4A 15000001 17000000 0.0879771
chr4A 15500001 17500000 0.112667
chr4A 16000001 18000000 0.123154
chr4A 16500001 18500000 0.10133
chr4A 17000001 19000000 0.0747117
chr4A 17500001 19500000 0.0756789
chr4A 18000001 20000000 0.0761262
chr4A 18500001 20500000 0.0721871
chr4A 19000001 21000000 0.086304
chr4A 19500001 21500000 0.100419
chr4A 20000001 22000000 0.0977686
chr4A 20500001 22500000 0.129998
chr4A 21000001 23000000 0.164028
chr4A 21500001 23500000 0.163498
chr4A 22000001 24000000 0.179036
chr4A 22500001 24500000 0.189299
chr4A 23000001 25000000 0.172402
chr4A 23500001 25500000 0.166515
chr4A 24000001 26000000 0.155206
chr4A 24500001 26500000 0.16425
chr4A 25000001 27000000 0.157171
chr4A 25500001 27500000 0.154911
chr4A 26000001 28000000 0.183262
chr4A 26500001 28500000 0.192306
chr4A 27000001 29000000 0.20509
chr4A 27500001 29500000 0.231726
chr4A 28000001 30000000 0.212761
chr4A 28500001 30500000 0.183242
chr4A 29000001 31000000 0.191539
chr4A 29500001 31500000 0.189369
chr4A 30000001 32000000 0.173087
chr4A 30500001 32500000 0.162885
chr4A 31000001 33000000 0.135944
chr4A 31500001 33500000 0.0835295
chr4A 32000001 34000000 0.056254
chr4A 32500001 34500000 0.0548403
chr4A 33000001 35000000 0.0610144
chr4A 33500001 35500000 0.0810086
chr4A 34000001 36000000 0.0923758
chr4A 34500001 36500000 0.0852895
chr4A 35000001 37000000 0.0944483
chr4A 35500001 37500000 0.0925502
chr4A 36000001 38000000 0.0991461
chr4A 36500001 38500000 0.117717
chr4A 37000001 39000000 0.0860274
chr4A 37500001 39500000 0.104207
chr4A 38000001 40000000 0.118611
chr4A 38500001 40500000 0.164481
chr4A 39000001 41000000 0.190326
chr4A 39500001 41500000 0.152587
chr4A 40000001 42000000 0.137327
chr4A 40500001 42500000 0.0896839
chr4A 41000001 43000000 0.0850355
chr4A 41500001 43500000 0.0909416
chr4A 42000001 44000000 0.0932901
chr4A 42500001 44500000 0.110581
chr4A 43000001 45000000 0.0978984
chr4A 43500001 45500000 0.113915
chr4A 44000001 46000000 0.119296
chr4A 44500001 46500000 0.131221
chr4A 45000001 47000000 0.146028
chr4A 45500001 47500000 0.152514
chr4A 46000001 48000000 0.163804
chr4A 46500001 48500000 0.137884
chr4A 47000001 49000000 0.153694
chr4A 47500001 49500000 0.153535
chr4A 48000001 50000000 0.182175
chr4A 48500001 50500000 0.232682
chr4A 49000001 51000000 0.2644
chr4A 49500001 51500000 0.31126
chr4A 50000001 52000000 0.302566
chr4A 50500001 52500000 0.311539
chr4A 51000001 53000000 0.321074
chr4A 51500001 53500000 0.293149
chr4A 52000001 54000000 0.324357
chr4A 52500001 54500000 0.341854
chr4A 53000001 55000000 0.346849
chr4A 53500001 55500000 0.353938
chr4A 54000001 56000000 0.363363
chr4A 54500001 56500000 0.341514
chr4A 55000001 57000000 0.281952
chr4A 55500001 57500000 0.289463
chr4A 56000001 58000000 0.236022
chr4A 56500001 58500000 0.215748
chr4A 57000001 59000000 0.220728
chr4A 57500001 59500000 0.176274
chr4A 58000001 60000000 0.187157
chr4A 58500001 60500000 0.164167
chr4A 59000001 61000000 0.174426
chr4A 59500001 61500000 0.190339
chr4A 60000001 62000000 0.161499
chr4A 60500001 62500000 0.135048
chr4A 61000001 63000000 0.110289
chr4A 61500001 63500000 0.0955424
chr4A 62000001 64000000 0.104711
chr4A 62500001 64500000 0.11799
chr4A 63000001 65000000 0.111711
chr4A 63500001 65500000 0.0924258
chr4A 64000001 66000000 0.0700787
chr4A 64500001 66500000 0.0552374
chr4A 65000001 67000000 0.0486472
chr4A 65500001 67500000 0.0609032
chr4A 66000001 68000000 0.0776455
chr4A 66500001 68500000 0.105943
chr4A 67000001 69000000 0.140729
chr4A 67500001 69500000 0.116571
chr4A 68000001 70000000 0.0928354
chr4A 68500001 70500000 0.0931931
chr4A 69000001 71000000 0.0839985
chr4A 69500001 71500000 0.0922675
chr4A 70000001 72000000 0.1083
chr4A 70500001 72500000 0.100901
chr4A 71000001 73000000 0.112043
chr4A 71500001 73500000 0.123465
chr4A 72000001 74000000 0.139688
chr4A 72500001 74500000 0.139121
chr4A 73000001 75000000 0.111739
chr4A 73500001 75500000 0.0964483
chr4A 74000001 76000000 0.0554192
chr4A 74500001 76500000 0.0621903
chr4A 75000001 77000000 0.0637403
chr4A 75500001 77500000 0.0732268
chr4A 76000001 78000000 0.0899957
chr4A 76500001 78500000 0.1121
chr4A 77000001 79000000 0.109999
chr4A 77500001 79500000 0.117333
chr4A 78000001 80000000 0.122255
chr4A 78500001 80500000 0.117057
chr4A 79000001 81000000 0.153423
chr4A 79500001 81500000 0.182533
chr4A 80000001 82000000 0.209245
chr4A 80500001 82500000 0.234926
chr4A 81000001 83000000 0.223387
chr4A 81500001 83500000 0.205721
chr4A 82000001 84000000 0.151662
chr4A 82500001 84500000 0.122574
chr4A 83000001 85000000 0.114825
chr4A 83500001 85500000 0.110333
chr4A 84000001 86000000 0.123444
chr4A 84500001 86500000 0.126645
chr4A 85000001 87000000 0.115492
chr4A 85500001 87500000 0.123323
chr4A 86000001 88000000 0.126316
chr4A 86500001 88500000 0.115653
chr4A 87000001 89000000 0.113631
chr4A 87500001 89500000 0.101656
chr4A 88000001 90000000 0.107585
chr4A 88500001 90500000 0.114837
chr4A 89000001 91000000 0.137547
chr4A 89500001 91500000 0.127188
chr4A 90000001 92000000 0.100936
chr4A 90500001 92500000 0.123776
chr4A 91000001 93000000 0.105819
chr4A 91500001 93500000 0.0720349
chr4A 92000001 94000000 0.0720959
chr4A 92500001 94500000 0.0488808
chr4A 93000001 95000000 0.0420446
chr4A 93500001 95500000 0.0769442
chr4A 94000001 96000000 0.12768
chr4A 94500001 96500000 0.119291
chr4A 95000001 97000000 0.12083
chr4A 95500001 97500000 0.107882
chr4A 96000001 98000000 0.0721762
chr4A 96500001 98500000 0.0797657
chr4A 97000001 99000000 0.0909471
chr4A 97500001 99500000 0.134664
chr4A 98000001 100000000 0.178881
chr4A 98500001 100500000 0.211323
chr4A 99000001 101000000 0.196964
chr4A 99500001 101500000 0.154258
chr4A 100000001 102000000 0.126669
chr4A 100500001 102500000 0.134287
chr4A 101000001 103000000 0.117532
chr4A 101500001 103500000 0.0880569
chr4A 102000001 104000000 0.0663408
chr4A 102500001 104500000 0.0295815
chr4A 103000001 105000000 0.027255
chr4A 103500001 105500000 0.0303063
chr4A 104000001 106000000 0.0285664
chr4A 104500001 106500000 0.0251883
chr4A 105000001 107000000 0.0216482
chr4A 105500001 107500000 0.0193317
chr4A 106000001 108000000 0.0203933
chr4A 106500001 108500000 0.0236708
chr4A 107000001 109000000 0.0285054
chr4A 107500001 109500000 0.0304428
chr4A 108000001 110000000 0.0378081
chr4A 108500001 110500000 0.0379679
chr4A 109000001 111000000 0.0349909
chr4A 109500001 111500000 0.038149
chr4A 110000001 112000000 0.0335384
chr4A 110500001 112500000 0.0335716
chr4A 111000001 113000000 0.0335493
chr4A 111500001 113500000 0.034959
chr4A 112000001 114000000 0.0358929
chr4A 112500001 114500000 0.032371
chr4A 113000001 115000000 0.0399975
chr4A 113500001 115500000 0.0334499
chr4A 114000001 116000000 0.0258292
chr4A 114500001 116500000 0.0239716
chr4A 115000001 117000000 0.0200728
chr4A 115500001 117500000 0.0209108
chr4A 116000001 118000000 0.0259255
chr4A 116500001 118500000 0.0220961
chr4A 117000001 119000000 0.023568
chr4A 117500001 119500000 0.0240103
chr4A 118000001 120000000 0.0232422
chr4A 118500001 120500000 0.0279442
chr4A 119000001 121000000 0.0257003
chr4A 119500001 121500000 0.0271982
chr4A 120000001 122000000 0.0220059
chr4A 120500001 122500000 0.0214566
chr4A 121000001 123000000 0.0210567
chr4A 121500001 123500000 0.0187608
chr4A 122000001 124000000 0.0223302
chr4A 122500001 124500000 0.0212144
chr4A 123000001 125000000 0.0218856
chr4A 123500001 125500000 0.0205841
chr4A 124000001 126000000 0.0208146
chr4A 124500001 126500000 0.017256
chr4A 125000001 127000000 0.0142011
chr4A 125500001 127500000 0.0159665
chr4A 126000001 128000000 0.0181123
chr4A 126500001 128500000 0.0211191
chr4A 127000001 129000000 0.0264321
chr4A 127500001 129500000 0.0300718
chr4A 128000001 130000000 0.0274574
chr4A 128500001 130500000 0.0307005
chr4A 129000001 131000000 0.0296906
chr4A 129500001 131500000 0.0256458
chr4A 130000001 132000000 0.026152
chr4A 130500001 132500000 0.0248766
chr4A 131000001 133000000 0.0237095
chr4A 131500001 133500000 0.0291072
chr4A 132000001 134000000 0.0311618
chr4A 132500001 134500000 0.0402421
chr4A 133000001 135000000 0.0486081
chr4A 133500001 135500000 0.0517708
chr4A 134000001 136000000 0.0654181
chr4A 134500001 136500000 0.0529499
chr4A 135000001 137000000 0.0509233
chr4A 135500001 137500000 0.0505992
chr4A 136000001 138000000 0.0485375
chr4A 136500001 138500000 0.0619958
chr4A 137000001 139000000 0.0660389
chr4A 137500001 139500000 0.0683516
chr4A 138000001 140000000 0.0721583
chr4A 138500001 140500000 0.0594005
chr4A 139000001 141000000 0.0541648
chr4A 139500001 141500000 0.0601507
chr4A 140000001 142000000 0.0403589
chr4A 140500001 142500000 0.0318804
chr4A 141000001 143000000 0.0292831
chr4A 141500001 143500000 0.0228737
chr4A 142000001 144000000 0.0279568
chr4A 142500001 144500000 0.0329404
chr4A 143000001 145000000 0.0308769
chr4A 143500001 145500000 0.028179
chr4A 144000001 146000000 0.0263415
chr4A 144500001 146500000 0.0242347
chr4A 145000001 147000000 0.0281178
chr4A 145500001 147500000 0.036256
chr4A 146000001 148000000 0.0366249
chr4A 146500001 148500000 0.0387962
chr4A 147000001 149000000 0.0313002
chr4A 147500001 149500000 0.0277759
chr4A 148000001 150000000 0.0252902
chr4A 148500001 150500000 0.0325095
chr4A 149000001 151000000 0.0470589
chr4A 149500001 151500000 0.0493386
chr4A 150000001 152000000 0.0565669
chr4A 150500001 152500000 0.0510199
chr4A 151000001 153000000 0.049839
chr4A 151500001 153500000 0.0523383
chr4A 152000001 154000000 0.055661
chr4A 152500001 154500000 0.063714
chr4A 153000001 155000000 0.0629871
chr4A 153500001 155500000 0.0621188
chr4A 154000001 156000000 0.0527658
chr4A 154500001 156500000 0.0427748
chr4A 155000001 157000000 0.0326029
chr4A 155500001 157500000 0.0240802
chr4A 156000001 158000000 0.0206951
chr4A 156500001 158500000 0.0205318
chr4A 157000001 159000000 0.0249545
chr4A 157500001 159500000 0.0233324
chr4A 158000001 160000000 0.0242966
chr4A 158500001 160500000 0.0300848
chr4A 159000001 161000000 0.0314444
chr4A 159500001 161500000 0.0428578
chr4A 160000001 162000000 0.0435522
chr4A 160500001 162500000 0.0379524
chr4A 161000001 163000000 0.0352202
chr4A 161500001 163500000 0.0324472
chr4A 162000001 164000000 0.0498223
chr4A 162500001 164500000 0.0678785
chr4A 163000001 165000000 0.0702722
chr4A 163500001 165500000 0.0657451
chr4A 164000001 166000000 0.0645435
chr4A 164500001 166500000 0.0567632
chr4A 165000001 167000000 0.0649233
chr4A 165500001 167500000 0.0769463
chr4A 166000001 168000000 0.0556409
chr4A 166500001 168500000 0.0523949
chr4A 167000001 169000000 0.0531599
chr4A 167500001 169500000 0.0488043
chr4A 168000001 170000000 0.0533506
chr4A 168500001 170500000 0.0550296
chr4A 169000001 171000000 0.0478786
chr4A 169500001 171500000 0.0537351
chr4A 170000001 172000000 0.0602553
chr4A 170500001 172500000 0.0655004
chr4A 171000001 173000000 0.0770758
chr4A 171500001 173500000 0.0686775
chr4A 172000001 174000000 0.0556409
chr4A 172500001 174500000 0.0550886
chr4A 173000001 175000000 0.0446079
chr4A 173500001 175500000 0.0452654
chr4A 174000001 176000000 0.0489825
chr4A 174500001 176500000 0.0454226
chr4A 175000001 177000000 0.0635573
chr4A 175500001 177500000 0.0618341
chr4A 176000001 178000000 0.0677584
chr4A 176500001 178500000 0.0645749
chr4A 177000001 179000000 0.0500072
chr4A 177500001 179500000 0.0500593
chr4A 178000001 180000000 0.0477352
chr4A 178500001 180500000 0.0524189
chr4A 179000001 181000000 0.0531434
chr4A 179500001 181500000 0.0573878
chr4A 180000001 182000000 0.0607329
chr4A 180500001 182500000 0.0633362
chr4A 181000001 183000000 0.0562711
chr4A 181500001 183500000 0.0510385
chr4A 182000001 184000000 0.0456709
chr4A 182500001 184500000 0.0407882
chr4A 183000001 185000000 0.0463633
chr4A 183500001 185500000 0.0478494
chr4A 184000001 186000000 0.0522516
chr4A 184500001 186500000 0.052344
chr4A 185000001 187000000 0.0540053
chr4A 185500001 187500000 0.0546097
chr4A 186000001 188000000 0.0559985
chr4A 186500001 188500000 0.0536879
chr4A 187000001 189000000 0.0527184
chr4A 187500001 189500000 0.0540845
chr4A 188000001 190000000 0.0555175
chr4A 188500001 190500000 0.0607118
chr4A 189000001 191000000 0.0500128
chr4A 189500001 191500000 0.0512041
chr4A 190000001 192000000 0.0472573
chr4A 190500001 192500000 0.0454967
chr4A 191000001 193000000 0.0524817
chr4A 191500001 193500000 0.0517993
chr4A 192000001 194000000 0.0530096
chr4A 192500001 194500000 0.057352
chr4A 193000001 195000000 0.0593505
chr4A 193500001 195500000 0.0482852
chr4A 194000001 196000000 0.0473247
chr4A 194500001 196500000 0.0438317
chr4A 195000001 197000000 0.0472925
chr4A 195500001 197500000 0.0570243
chr4A 196000001 198000000 0.0557116
chr4A 196500001 198500000 0.0551723
chr4A 197000001 199000000 0.0468825
chr4A 197500001 199500000 0.0474341
chr4A 198000001 200000000 0.0471391
chr4A 198500001 200500000 0.0488235
chr4A 199000001 201000000 0.0474316
chr4A 199500001 201500000 0.038875
chr4A 200000001 202000000 0.0369784
chr4A 200500001 202500000 0.0376948
chr4A 201000001 203000000 0.0441413
chr4A 201500001 203500000 0.0555258
chr4A 202000001 204000000 0.0622355
chr4A 202500001 204500000 0.0641574
chr4A 203000001 205000000 0.0631264
chr4A 203500001 205500000 0.0669644
chr4A 204000001 206000000 0.0766711
chr4A 204500001 206500000 0.0768706
chr4A 205000001 207000000 0.0607395
chr4A 205500001 207500000 0.0523537
chr4A 206000001 208000000 0.0463737
chr4A 206500001 208500000 0.0441083
chr4A 207000001 209000000 0.0467794
chr4A 207500001 209500000 0.049525
chr4A 208000001 210000000 0.0585596
chr4A 208500001 210500000 0.0568143
chr4A 209000001 211000000 0.0522994
chr4A 209500001 211500000 0.0491997
chr4A 210000001 212000000 0.0473918
chr4A 210500001 212500000 0.0479415
chr4A 211000001 213000000 0.0492477
chr4A 211500001 213500000 0.044057
chr4A 212000001 214000000 0.0377664
chr4A 212500001 214500000 0.0376914
chr4A 213000001 215000000 0.0365885
chr4A 213500001 215500000 0.0438229
chr4A 214000001 216000000 0.0536214
chr4A 214500001 216500000 0.0554604
chr4A 215000001 217000000 0.0637022
chr4A 215500001 217500000 0.059485
chr4A 216000001 218000000 0.0464133
chr4A 216500001 218500000 0.0509553
chr4A 217000001 219000000 0.0500177
chr4A 217500001 219500000 0.0488034
chr4A 218000001 220000000 0.0632259
chr4A 218500001 220500000 0.0512195
chr4A 219000001 221000000 0.0495266
chr4A 219500001 221500000 0.049089
chr4A 220000001 222000000 0.0430615
chr4A 220500001 222500000 0.0497424
chr4A 221000001 223000000 0.053478
chr4A 221500001 223500000 0.0567706
chr4A 222000001 224000000 0.0524272
chr4A 222500001 224500000 0.053342
chr4A 223000001 225000000 0.0442912
chr4A 223500001 225500000 0.0450846
chr4A 224000001 226000000 0.0416494
chr4A 224500001 226500000 0.0361279
chr4A 225000001 227000000 0.0497321
chr4A 225500001 227500000 0.0417135
chr4A 226000001 228000000 0.0503097
chr4A 226500001 228500000 0.050629
chr4A 227000001 229000000 0.0489846
chr4A 227500001 229500000 0.0531528
chr4A 228000001 230000000 0.0514303
chr4A 228500001 230500000 0.0529077
chr4A 229000001 231000000 0.0347342
chr4A 229500001 231500000 0.0331382
chr4A 230000001 232000000 0.0324306
chr4A 230500001 232500000 0.035319
chr4A 231000001 233000000 0.0418302
chr4A 231500001 233500000 0.0428232
chr4A 232000001 234000000 0.0396739
chr4A 232500001 234500000 0.0331025
chr4A 233000001 235000000 0.0380417
chr4A 233500001 235500000 0.0431318
chr4A 234000001 236000000 0.0439428
chr4A 234500001 236500000 0.0467177
chr4A 235000001 237000000 0.0520684
chr4A 235500001 237500000 0.0467675
chr4A 236000001 238000000 0.0495798
chr4A 236500001 238500000 0.0506532
chr4A 237000001 239000000 0.0487322
chr4A 237500001 239500000 0.0511443
chr4A 238000001 240000000 0.0607102
chr4A 238500001 240500000 0.057848
chr4A 239000001 241000000 0.0620844
chr4A 239500001 241500000 0.0651913
chr4A 240000001 242000000 0.0571913
chr4A 240500001 242500000 0.0625705
chr4A 241000001 243000000 0.0548841
chr4A 241500001 243500000 0.0604804
chr4A 242000001 244000000 0.0966976
chr4A 242500001 244500000 0.153957
chr4A 243000001 245000000 0.144159
chr4A 243500001 245500000 0.140978
chr4A 244000001 246000000 0.122402
chr4A 244500001 246500000 0.0512236
chr4A 245000001 247000000 0.0533414
chr4A 245500001 247500000 0.052316
chr4A 246000001 248000000 0.0438479
chr4A 246500001 248500000 0.0466233
chr4A 247000001 249000000 0.0442837
chr4A 247500001 249500000 0.0453742
chr4A 248000001 250000000 0.055907
chr4A 248500001 250500000 0.0600929
chr4A 249000001 251000000 0.0581861
chr4A 249500001 251500000 0.053997
chr4A 250000001 252000000 0.0574149
chr4A 250500001 252500000 0.0521083
chr4A 251000001 253000000 0.05484
chr4A 251500001 253500000 0.0553195
chr4A 252000001 254000000 0.054204
chr4A 252500001 254500000 0.0579314
chr4A 253000001 255000000 0.059198
chr4A 253500001 255500000 0.0575922
chr4A 254000001 256000000 0.0565529
